price_id,security_id,price_date,closing_price
932,2,2024-10-19,28.53
933,2,2024-10-20,28.44
934,2,2024-10-21,27.18
935,2,2024-10-22,27.0
936,2,2024-10-23,26.89
937,2,2024-10-24,27.16
938,2,2024-10-25,27.54
939,2,2024-10-26,27.38
940,2,2024-10-27,27.94
941,2,2024-10-28,26.19
942,2,2024-10-29,25.83
943,2,2024-10-30,25.26
944,2,2024-10-31,24.64
945,2,2024-11-01,25.13
946,2,2024-11-02,25.56
947,2,2024-11-03,25.17
948,2,2024-11-04,25.78
949,2,2024-11-05,25.85
950,2,2024-11-06,25.64
951,2,2024-11-07,25.3
952,2,2024-11-08,24.92
953,2,2024-11-09,25.16
954,2,2024-11-10,25.5
955,2,2024-11-11,25.64
956,2,2024-11-12,24.6
957,2,2024-11-13,24.76
958,2,2024-11-14,25.05
959,2,2024-11-15,24.73
960,2,2024-11-16,24.76
961,2,2024-11-17,23.85
962,2,2024-11-18,23.28
963,2,2024-11-19,23.14
964,2,2024-11-20,23.01
965,2,2024-11-21,23.18
966,2,2024-11-22,22.64
967,2,2024-11-23,22.5
968,2,2024-11-24,22.29
969,2,2024-11-25,22.53
970,2,2024-11-26,23.19
971,2,2024-11-27,24.0
972,2,2024-11-28,23.25
973,2,2024-11-29,23.24
974,2,2024-11-30,22.74
975,2,2024-12-01,22.72
976,2,2024-12-02,22.92
977,2,2024-12-03,22.97
978,2,2024-12-04,22.96
979,2,2024-12-05,23.65
980,2,2024-12-06,24.01
981,2,2024-12-07,23.89
982,2,2024-12-08,23.91
983,2,2024-12-09,24.34
984,2,2024-12-10,24.65
985,2,2024-12-11,24.45
986,2,2024-12-12,23.6
987,2,2024-12-13,23.05
988,2,2024-12-14,23.13
989,2,2024-12-15,22.31
990,2,2024-12-16,22.26
991,2,2024-12-17,22.07
992,2,2024-12-18,22.52
993,2,2024-12-19,21.94
994,2,2024-12-20,21.1
995,2,2024-12-21,20.93
996,2,2024-12-22,21.21
997,2,2024-12-23,21.67
998,2,2024-12-24,21.29
999,2,2024-12-25,21.5
1000,2,2024-12-26,21.03
1001,2,2024-12-27,20.73
1002,2,2024-12-28,20.97
1003,2,2024-12-29,21.29
1004,2,2024-12-30,20.87
1005,2,2024-12-31,21.08
1006,2,2025-01-01,20.3
1007,2,2025-01-02,20.23
1008,2,2025-01-03,19.78
1009,2,2025-01-04,19.47
1010,2,2025-01-05,18.98
1011,2,2025-01-06,19.2
1012,2,2025-01-07,19.43
1013,2,2025-01-08,19.17
1014,2,2025-01-09,19.32
1015,2,2025-01-10,19.43
1016,2,2025-01-11,19.39
1017,2,2025-01-12,20.24
1018,2,2025-01-13,19.91
1019,2,2025-01-14,19.92
1020,2,2025-01-15,19.78
1021,2,2025-01-16,19.64
1022,2,2025-01-17,19.72
1023,2,2025-01-18,19.61
1024,2,2025-01-19,19.28
1025,2,2025-01-20,19.34
1026,2,2025-01-21,19.81
1027,2,2025-01-22,20.19
1028,2,2025-01-23,20.28
1029,2,2025-01-24,19.99
1030,2,2025-01-25,20.08
1031,2,2025-01-26,20.53
1032,2,2025-01-27,21.02
1033,2,2025-01-28,21.19
1034,2,2025-01-29,21.04
1035,2,2025-01-30,20.97
1036,2,2025-01-31,21.3
1037,2,2025-02-01,21.6
1038,2,2025-02-02,20.86
1039,2,2025-02-03,21.14
1040,2,2025-02-04,21.45
1041,2,2025-02-05,21.08
1042,2,2025-02-06,20.77
1043,2,2025-02-07,20.47
1044,2,2025-02-08,20.2
1045,2,2025-02-09,19.64
1046,2,2025-02-10,19.77
1047,2,2025-02-11,19.47
1048,2,2025-02-12,19.45
1049,2,2025-02-13,19.27
1050,2,2025-02-14,19.37
1051,2,2025-02-15,18.99
1052,2,2025-02-16,19.1
1053,2,2025-02-17,19.25
1054,2,2025-02-18,19.58
1055,2,2025-02-19,20.36
1056,2,2025-02-20,19.52
1057,2,2025-02-21,19.66
1058,2,2025-02-22,19.39
1059,2,2025-02-23,18.65
1060,2,2025-02-24,18.97
1061,2,2025-02-25,19.49
1062,2,2025-02-26,19.35
1063,2,2025-02-27,19.44
1064,2,2025-02-28,19.42
1065,2,2025-03-01,19.6
1066,2,2025-03-02,19.95
1067,2,2025-03-03,20.1
1068,2,2025-03-04,20.25
1069,2,2025-03-05,20.77
1070,2,2025-03-06,20.71
1071,2,2025-03-07,21.11
1072,2,2025-03-08,20.77
1073,2,2025-03-09,21.45
1074,2,2025-03-10,21.78
1075,2,2025-03-11,21.61
1076,2,2025-03-12,20.71
1077,2,2025-03-13,20.72
1078,2,2025-03-14,20.24
1079,2,2025-03-15,20.37
1080,2,2025-03-16,20.97
1081,2,2025-03-17,21.05
1082,2,2025-03-18,20.98
1083,2,2025-03-19,21.14
1084,2,2025-03-20,21.27
1085,2,2025-03-21,20.27
1086,2,2025-03-22,20.38
1087,2,2025-03-23,20.65
1088,2,2025-03-24,20.55
1089,2,2025-03-25,20.96
1090,2,2025-03-26,20.92
1091,2,2025-03-27,21.25
1092,2,2025-03-28,22.23
1093,2,2025-03-29,22.19
1094,2,2025-03-30,21.34
1095,2,2025-03-31,21.21
1096,2,2025-04-01,20.49
1097,2,2025-04-02,20.75
1098,2,2025-04-03,21.3
1099,2,2025-04-04,21.61
1100,2,2025-04-05,21.76
1101,2,2025-04-06,21.49
1102,2,2025-04-07,22.18
1103,2,2025-04-08,22.52
1104,2,2025-04-09,22.66
1105,2,2025-04-10,22.77
1106,2,2025-04-11,22.83
1107,2,2025-04-12,23.05
1108,2,2025-04-13,22.78
1109,2,2025-04-14,23.48
1110,2,2025-04-15,23.57
1111,2,2025-04-16,23.86
1112,2,2025-04-17,23.66
1113,2,2025-04-18,23.85
1114,2,2025-04-19,22.78
1115,2,2025-04-20,22.28
1116,2,2025-04-21,22.28
1117,2,2025-04-22,21.7
1118,2,2025-04-23,22.77
1119,2,2025-04-24,22.02
1120,2,2025-04-25,22.18
1121,2,2025-04-26,22.93
1122,2,2025-04-27,23.16
1123,2,2025-04-28,23.03
1124,2,2025-04-29,22.79
1125,2,2025-04-30,23.1
1126,2,2025-05-01,22.75
1127,2,2025-05-02,22.7
1128,2,2025-05-03,23.03
1129,2,2025-05-04,22.9
1130,2,2025-05-05,22.95
1131,2,2025-05-06,22.82
1132,2,2025-05-07,22.39
1133,2,2025-05-08,22.93
1134,2,2025-05-09,23.58
1135,2,2025-05-10,23.45
1136,2,2025-05-11,23.33
1137,2,2025-05-12,23.26
1138,2,2025-05-13,23.52
1139,2,2025-05-14,23.11
1140,2,2025-05-15,23.08
1141,2,2025-05-16,23.21
1142,2,2025-05-17,23.52
1143,2,2025-05-18,22.23
1144,2,2025-05-19,22.42
1145,2,2025-05-20,22.58
1146,2,2025-05-21,23.05
1147,2,2025-05-22,22.82
1148,2,2025-05-23,22.59
1149,2,2025-05-24,23.15
1150,2,2025-05-25,22.44
1151,2,2025-05-26,23.18
1152,2,2025-05-27,24.38
1153,2,2025-05-28,24.62
1154,2,2025-05-29,25.03
1155,2,2025-05-30,24.3
1156,2,2025-05-31,23.98
1157,2,2025-06-01,24.49
1158,2,2025-06-02,24.68
1159,2,2025-06-03,24.61
1160,2,2025-06-04,24.73
1161,2,2025-06-05,25.0
1162,2,2025-06-06,24.86
1163,2,2025-06-07,24.86
1164,2,2025-06-08,24.86
1165,2,2025-06-09,24.34
1166,2,2025-06-10,24.51
1167,2,2025-06-11,25.41
1168,2,2025-06-12,26.3
1169,2,2025-06-13,25.54
1170,2,2025-06-14,25.84
1171,2,2025-06-15,26.21
1172,2,2025-06-16,26.0
1173,2,2025-06-17,25.52
1174,2,2025-06-18,24.85
1175,2,2025-06-19,24.65
1176,2,2025-06-20,24.83
1177,2,2025-06-21,24.76
1178,2,2025-06-22,24.47
1179,2,2025-06-23,23.88
1180,2,2025-06-24,24.05
1181,2,2025-06-25,24.58
1182,2,2025-06-26,24.14
1183,2,2025-06-27,24.36
1184,2,2025-06-28,23.46
1185,2,2025-06-29,23.16
1186,2,2025-06-30,23.51
1187,2,2025-07-01,23.0
1188,2,2025-07-02,22.73
1189,2,2025-07-03,23.39
1190,2,2025-07-04,23.06
1191,2,2025-07-05,22.68
1192,2,2025-07-06,22.95
1193,2,2025-07-07,23.86
1194,2,2025-07-08,23.76
1195,2,2025-07-09,24.13
1196,2,2025-07-10,24.79
1197,2,2025-07-11,24.97
1198,2,2025-07-12,24.85
1199,2,2025-07-13,24.42
1200,2,2025-07-14,23.74
1201,2,2025-07-15,24.28
1202,2,2025-07-16,24.38
1203,2,2025-07-17,25.04
1204,2,2025-07-18,25.55
1205,2,2025-07-19,25.25
1206,2,2025-07-20,24.66
1207,2,2025-07-21,24.87
1208,2,2025-07-22,24.57
1209,2,2025-07-23,24.77
1210,2,2025-07-24,24.42
1211,2,2025-07-25,24.01
1212,2,2025-07-26,23.96
1213,2,2025-07-27,24.42
1214,2,2025-07-28,24.58
1215,2,2025-07-29,25.17
1216,2,2025-07-30,24.56
1217,2,2025-07-31,24.05
1218,2,2025-08-01,24.02
1219,2,2025-08-02,25.08
1220,2,2025-08-03,25.43
1221,2,2025-08-04,24.9
1222,2,2025-08-05,24.87
1223,2,2025-08-06,24.99
1224,2,2025-08-07,24.72
1225,2,2025-08-08,25.04
1226,2,2025-08-09,24.97
1227,2,2025-08-10,24.83
1228,2,2025-08-11,25.47
1229,2,2025-08-12,24.61
1230,2,2025-08-13,24.15
1231,2,2025-08-14,23.77
1232,2,2025-08-15,23.38
1233,2,2025-08-16,23.05
1234,2,2025-08-17,23.29
1235,2,2025-08-18,23.81
1236,2,2025-08-19,24.26
1237,2,2025-08-20,23.77
1238,2,2025-08-21,23.74
1239,2,2025-08-22,23.96
1240,2,2025-08-23,24.09
1241,2,2025-08-24,24.73
1242,2,2025-08-25,24.41
1243,2,2025-08-26,24.5
1244,2,2025-08-27,24.32
1245,2,2025-08-28,24.45
1246,2,2025-08-29,23.94
1247,2,2025-08-30,23.5
1248,2,2025-08-31,23.17
1249,2,2025-09-01,22.92
1250,2,2025-09-02,23.64
1251,2,2025-09-03,24.21
1252,2,2025-09-04,24.12
1253,2,2025-09-05,24.21
1254,2,2025-09-06,23.45
1255,2,2025-09-07,23.38
1256,2,2025-09-08,23.47
1257,2,2025-09-09,24.02
1258,2,2025-09-10,24.19
1259,2,2025-09-11,24.41
1260,2,2025-09-12,24.57
1261,2,2025-09-13,24.71
1262,2,2025-09-14,24.03
1263,2,2025-09-15,23.84
1264,2,2025-09-16,24.54
1265,2,2025-09-17,24.96
1266,2,2025-09-18,25.22
1267,2,2025-09-19,25.26
1268,2,2025-09-20,25.61
1269,2,2025-09-21,25.14
1270,2,2025-09-22,24.36
1271,2,2025-09-23,24.18
1272,2,2025-09-24,24.45
1273,2,2025-09-25,24.52
1274,2,2025-09-26,25.03
1275,2,2025-09-27,25.22
1276,2,2025-09-28,25.25
1277,2,2025-09-29,25.94
1278,2,2025-09-30,26.54
1279,3,2024-01-01,28.1
1280,3,2024-01-02,27.49
1281,3,2024-01-03,27.01
1282,3,2024-01-04,26.93
1283,3,2024-01-05,26.75
1284,3,2024-01-06,27.65
1285,3,2024-01-07,26.73
1286,3,2024-01-08,26.71
1287,3,2024-01-09,26.16
1288,3,2024-01-10,26.23
1289,3,2024-01-11,26.44
1290,3,2024-01-12,26.24
1291,3,2024-01-13,26.54
1292,3,2024-01-14,26.44
1293,3,2024-01-15,26.36
1294,3,2024-01-16,26.15
1295,3,2024-01-17,26.51
1296,3,2024-01-18,26.59
1297,3,2024-01-19,27.44
1298,3,2024-01-20,28.16
1299,3,2024-01-21,28.48
1300,3,2024-01-22,27.27
1301,3,2024-01-23,26.47
1302,3,2024-01-24,27.01
1303,3,2024-01-25,26.76
1304,3,2024-01-26,26.9
1305,3,2024-01-27,26.58
1306,3,2024-01-28,26.86
1307,3,2024-01-29,27.39
1308,3,2024-01-30,26.74
1309,3,2024-01-31,26.32
1310,3,2024-02-01,25.46
1311,3,2024-02-02,25.59
1312,3,2024-02-03,24.75
1313,3,2024-02-04,24.58
1314,3,2024-02-05,24.85
1315,3,2024-02-06,25.88
1316,3,2024-02-07,26.09
1317,3,2024-02-08,26.76
1318,3,2024-02-09,26.91
1319,3,2024-02-10,27.09
1320,3,2024-02-11,26.99
1321,3,2024-02-12,26.79
1322,3,2024-02-13,27.44
1323,3,2024-02-14,27.65
1324,3,2024-02-15,27.85
1325,3,2024-02-16,27.53
1326,3,2024-02-17,27.35
1327,3,2024-02-18,28.5
1328,3,2024-02-19,28.47
1329,3,2024-02-20,29.24
1330,3,2024-02-21,28.95
1331,3,2024-02-22,29.43
1332,3,2024-02-23,29.62
1333,3,2024-02-24,29.39
1334,3,2024-02-25,29.79
1335,3,2024-02-26,28.88
1336,3,2024-02-27,29.23
1337,3,2024-02-28,29.71
1338,3,2024-02-29,29.88
1339,3,2024-03-01,30.68
1340,3,2024-03-02,30.66
1341,3,2024-03-03,30.58
1342,3,2024-03-04,30.81
1343,3,2024-03-05,31.36
1344,3,2024-03-06,31.73
1345,3,2024-03-07,31.61
1346,3,2024-03-08,30.99
1347,3,2024-03-09,31.42
1348,3,2024-03-10,30.94
1349,3,2024-03-11,30.45
1350,3,2024-03-12,30.07
1351,3,2024-03-13,30.11
1352,3,2024-03-14,29.65
1353,3,2024-03-15,28.99
1354,3,2024-03-16,28.62
1355,3,2024-03-17,28.53
1356,3,2024-03-18,28.81
1357,3,2024-03-19,28.86
1358,3,2024-03-20,28.25
1359,3,2024-03-21,28.39
1360,3,2024-03-22,28.59
1361,3,2024-03-23,28.35
1362,3,2024-03-24,27.91
1363,3,2024-03-25,27.48
1364,3,2024-03-26,27.2
1365,3,2024-03-27,28.42
1366,3,2024-03-28,27.93
1367,3,2024-03-29,28.09
1368,3,2024-03-30,27.7
1369,3,2024-03-31,27.44
1370,3,2024-04-01,27.06
1371,3,2024-04-02,27.51
1372,3,2024-04-03,27.73
1373,3,2024-04-04,27.67
1374,3,2024-04-05,27.97
1375,3,2024-04-06,28.4
1376,3,2024-04-07,27.93
1377,3,2024-04-08,28.25
1378,3,2024-04-09,27.85
1379,3,2024-04-10,28.34
1380,3,2024-04-11,28.77
1381,3,2024-04-12,29.02
1382,3,2024-04-13,28.91
1383,3,2024-04-14,28.62
1384,3,2024-04-15,28.48
1385,3,2024-04-16,28.93
1386,3,2024-04-17,28.55
1387,3,2024-04-18,28.6
1388,3,2024-04-19,27.61
1389,3,2024-04-20,27.77
1390,3,2024-04-21,27.21
1391,3,2024-04-22,26.5
1392,3,2024-04-23,26.79
1393,3,2024-04-24,26.92
1394,3,2024-04-25,26.69
1395,3,2024-04-26,26.55
1396,3,2024-04-27,27.76
1397,3,2024-04-28,27.67
1398,3,2024-04-29,27.57
1399,3,2024-04-30,27.95
1400,3,2024-05-01,28.01
1401,3,2024-05-02,28.58
1402,3,2024-05-03,28.75
1403,3,2024-05-04,29.2
1404,3,2024-05-05,29.47
1405,3,2024-05-06,29.87
1406,3,2024-05-07,29.86
1407,3,2024-05-08,30.01
1408,3,2024-05-09,29.86
1409,3,2024-05-10,30.24
1410,3,2024-05-11,29.44
1411,3,2024-05-12,29.88
1412,3,2024-05-13,30.49
1413,3,2024-05-14,30.96
1414,3,2024-05-15,30.91
1415,3,2024-05-16,31.24
1416,3,2024-05-17,30.77
1417,3,2024-05-18,31.3
1418,3,2024-05-19,30.62
1419,3,2024-05-20,31.0
1420,3,2024-05-21,31.35
1421,3,2024-05-22,31.62
1422,3,2024-05-23,31.35
1423,3,2024-05-24,31.85
1424,3,2024-05-25,30.69
1425,3,2024-05-26,31.18
1426,3,2024-05-27,31.32
1427,3,2024-05-28,31.99
1428,3,2024-05-29,32.14
1429,3,2024-05-30,33.33
1430,3,2024-05-31,32.72
1431,3,2024-06-01,33.14
1432,3,2024-06-02,32.57
1433,3,2024-06-03,32.5
1434,3,2024-06-04,33.0
1435,3,2024-06-05,33.43
1436,3,2024-06-06,34.84
1437,3,2024-06-07,34.61
1438,3,2024-06-08,35.52
1439,3,2024-06-09,35.35
1440,3,2024-06-10,34.88
1441,3,2024-06-11,33.76
1442,3,2024-06-12,33.89
1443,3,2024-06-13,33.55
1444,3,2024-06-14,34.14
1445,3,2024-06-15,33.79
1446,3,2024-06-16,33.49
1447,3,2024-06-17,33.74
1448,3,2024-06-18,34.92
1449,3,2024-06-19,34.18
1450,3,2024-06-20,34.89
1451,3,2024-06-21,35.52
1452,3,2024-06-22,35.38
1453,3,2024-06-23,35.87
1454,3,2024-06-24,35.69
1455,3,2024-06-25,37.4
1456,3,2024-06-26,37.33
1457,3,2024-06-27,37.41
1458,3,2024-06-28,37.19
1459,3,2024-06-29,35.95
1460,3,2024-06-30,35.78
1461,3,2024-07-01,35.96
1462,3,2024-07-02,37.06
1463,3,2024-07-03,37.44
1464,3,2024-07-04,37.32
1465,3,2024-07-05,37.38
1466,3,2024-07-06,37.64
1467,3,2024-07-07,37.38
1468,3,2024-07-08,37.91
1469,3,2024-07-09,39.16
1470,3,2024-07-10,38.89
1471,3,2024-07-11,39.85
1472,3,2024-07-12,40.57
1473,3,2024-07-13,41.03
1474,3,2024-07-14,41.14
1475,3,2024-07-15,41.44
1476,3,2024-07-16,41.28
1477,3,2024-07-17,42.81
1478,3,2024-07-18,42.22
1479,3,2024-07-19,43.2
1480,3,2024-07-20,44.56
1481,3,2024-07-21,44.29
1482,3,2024-07-22,45.35
1483,3,2024-07-23,45.5
1484,3,2024-07-24,45.58
1485,3,2024-07-25,45.54
1486,3,2024-07-26,44.09
1487,3,2024-07-27,44.6
1488,3,2024-07-28,45.91
1489,3,2024-07-29,45.28
1490,3,2024-07-30,46.07
1491,3,2024-07-31,46.02
1492,3,2024-08-01,45.03
1493,3,2024-08-02,45.95
1494,3,2024-08-03,47.53
1495,3,2024-08-04,46.8
1496,3,2024-08-05,47.02
1497,3,2024-08-06,45.69
1498,3,2024-08-07,45.67
1499,3,2024-08-08,46.14
1500,3,2024-08-09,47.78
1501,3,2024-08-10,49.29
1502,3,2024-08-11,50.94
1503,3,2024-08-12,50.43
1504,3,2024-08-13,50.21
1505,3,2024-08-14,48.56
1506,3,2024-08-15,47.89
1507,3,2024-08-16,46.52
1508,3,2024-08-17,46.89
1509,3,2024-08-18,46.26
1510,3,2024-08-19,45.26
1511,3,2024-08-20,44.96
1512,3,2024-08-21,43.92
1513,3,2024-08-22,44.21
1514,3,2024-08-23,44.48
1515,3,2024-08-24,44.23
1516,3,2024-08-25,43.6
1517,3,2024-08-26,42.46
1518,3,2024-08-27,42.95
1519,3,2024-08-28,43.17
1520,3,2024-08-29,43.59
1521,3,2024-08-30,43.34
1522,3,2024-08-31,43.18
1523,3,2024-09-01,44.44
1524,3,2024-09-02,43.93
1525,3,2024-09-03,43.68
1526,3,2024-09-04,44.35
1527,3,2024-09-05,44.64
1528,3,2024-09-06,42.84
1529,3,2024-09-07,41.41
1530,3,2024-09-08,40.89
1531,3,2024-09-09,41.65
1532,3,2024-09-10,42.23
1533,3,2024-09-11,42.69
1534,3,2024-09-12,43.25
1535,3,2024-09-13,42.43
1536,3,2024-09-14,42.96
1537,3,2024-09-15,42.19
1538,3,2024-09-16,43.01
1539,3,2024-09-17,42.59
1540,3,2024-09-18,42.86
1541,3,2024-09-19,41.27
1542,3,2024-09-20,40.18
1543,3,2024-09-21,41.07
1544,3,2024-09-22,41.66
1545,3,2024-09-23,40.67
1546,3,2024-09-24,41.74
1547,3,2024-09-25,40.85
1548,3,2024-09-26,40.88
1549,3,2024-09-27,40.51
1550,3,2024-09-28,39.78
1551,3,2024-09-29,40.73
1552,3,2024-09-30,42.12
1553,3,2024-10-01,42.3
1554,3,2024-10-02,43.61
1555,3,2024-10-03,43.38
1556,3,2024-10-04,43.5
1557,3,2024-10-05,43.64
1558,3,2024-10-06,42.65
1559,3,2024-10-07,43.1
1560,3,2024-10-08,43.73
1561,3,2024-10-09,43.6
1562,3,2024-10-10,42.15
1563,3,2024-10-11,42.48
1564,3,2024-10-12,41.21
1565,3,2024-10-13,40.56
1566,3,2024-10-14,40.69
1567,3,2024-10-15,40.08
1568,3,2024-10-16,40.31
1569,3,2024-10-17,40.15
1570,3,2024-10-18,38.86
1571,3,2024-10-19,39.01
1572,3,2024-10-20,39.48
1573,3,2024-10-21,40.3
1574,3,2024-10-22,40.03
1575,3,2024-10-23,40.0
1576,3,2024-10-24,38.82
1577,3,2024-10-25,40.37
1578,3,2024-10-26,41.6
1579,3,2024-10-27,41.6
1580,3,2024-10-28,41.51
1581,3,2024-10-29,39.1
1582,3,2024-10-30,39.93
1583,3,2024-10-31,40.4
1584,3,2024-11-01,41.08
1585,3,2024-11-02,40.76
1586,3,2024-11-03,40.4
1587,3,2024-11-04,39.42
1588,3,2024-11-05,40.06
1589,3,2024-11-06,41.08
1590,3,2024-11-07,42.02
1591,3,2024-11-08,42.2
1592,3,2024-11-09,41.95
1593,3,2024-11-10,41.09
1594,3,2024-11-11,40.53
1595,3,2024-11-12,40.93
1596,3,2024-11-13,40.72
1597,3,2024-11-14,42.07
1598,3,2024-11-15,43.06
1599,3,2024-11-16,42.57
1600,3,2024-11-17,41.55
1601,3,2024-11-18,41.12
1602,3,2024-11-19,42.02
1603,3,2024-11-20,41.6
1604,3,2024-11-21,42.07
1605,3,2024-11-22,41.62
1606,3,2024-11-23,41.92
1607,3,2024-11-24,42.39
1608,3,2024-11-25,43.24
1609,3,2024-11-26,44.51
1610,3,2024-11-27,45.69
1611,3,2024-11-28,45.23
1612,3,2024-11-29,45.12
1613,3,2024-11-30,44.09
1614,3,2024-12-01,43.9
1615,3,2024-12-02,43.94
1616,3,2024-12-03,43.61
1617,3,2024-12-04,43.19
1618,3,2024-12-05,44.11
1619,3,2024-12-06,44.93
1620,3,2024-12-07,45.31
1621,3,2024-12-08,44.17
1622,3,2024-12-09,44.37
1623,3,2024-12-10,44.05
1624,3,2024-12-11,45.24
1625,3,2024-12-12,43.63
1626,3,2024-12-13,43.16
1627,3,2024-12-14,42.68
1628,3,2024-12-15,42.3
1629,3,2024-12-16,43.13
1630,3,2024-12-17,41.12
1631,3,2024-12-18,40.97
1632,3,2024-12-19,41.69
1633,3,2024-12-20,42.53
1634,3,2024-12-21,42.08
1635,3,2024-12-22,41.53
1636,3,2024-12-23,41.84
1637,3,2024-12-24,41.99
1638,3,2024-12-25,42.07
1639,3,2024-12-26,38.89
1640,3,2024-12-27,38.03
1641,3,2024-12-28,37.4
1642,3,2024-12-29,37.89
1643,3,2024-12-30,36.82
1644,3,2024-12-31,36.07
1645,3,2025-01-01,35.98
1646,3,2025-01-02,35.07
1647,3,2025-01-03,35.54
1648,3,2025-01-04,35.28
1649,3,2025-01-05,36.59
1650,3,2025-01-06,36.14
1651,3,2025-01-07,35.75
1652,3,2025-01-08,36.34
1653,3,2025-01-09,35.88
1654,3,2025-01-10,36.98
1655,3,2025-01-11,37.36
1656,3,2025-01-12,37.15
1657,3,2025-01-13,37.05
1658,3,2025-01-14,39.18
1659,3,2025-01-15,39.58
1660,3,2025-01-16,39.72
1661,3,2025-01-17,39.64
1662,3,2025-01-18,40.48
1663,3,2025-01-19,39.27
1664,3,2025-01-20,39.15
1665,3,2025-01-21,36.95
1666,3,2025-01-22,36.57
1667,3,2025-01-23,37.21
1668,3,2025-01-24,38.26
1669,3,2025-01-25,38.74
1670,3,2025-01-26,39.26
1671,3,2025-01-27,37.93
1672,3,2025-01-28,37.43
1673,3,2025-01-29,38.56
1674,3,2025-01-30,38.17
1675,3,2025-01-31,38.09
1676,3,2025-02-01,37.49
1677,3,2025-02-02,36.81
1678,3,2025-02-03,36.48
1679,3,2025-02-04,36.02
1680,3,2025-02-05,36.73
1681,3,2025-02-06,36.9
1682,3,2025-02-07,37.67
1683,3,2025-02-08,36.65
1684,3,2025-02-09,37.56
1685,3,2025-02-10,37.6
1686,3,2025-02-11,39.0
1687,3,2025-02-12,38.98
1688,3,2025-02-13,37.83
1689,3,2025-02-14,38.82
1690,3,2025-02-15,38.74
1691,3,2025-02-16,37.09
1692,3,2025-02-17,37.22
1693,3,2025-02-18,37.41
1694,3,2025-02-19,38.23
1695,3,2025-02-20,35.51
1696,3,2025-02-21,36.34
1697,3,2025-02-22,36.01
1698,3,2025-02-23,37.42
1699,3,2025-02-24,36.15
1700,3,2025-02-25,36.56
1701,3,2025-02-26,36.88
1702,3,2025-02-27,36.59
1703,3,2025-02-28,36.04
1704,3,2025-03-01,35.79
1705,3,2025-03-02,35.56
1706,3,2025-03-03,34.69
1707,3,2025-03-04,35.39
1708,3,2025-03-05,34.64
1709,3,2025-03-06,35.36
1710,3,2025-03-07,34.12
1711,3,2025-03-08,34.01
1712,3,2025-03-09,33.92
1713,3,2025-03-10,33.92
1714,3,2025-03-11,34.59
1715,3,2025-03-12,34.47
1716,3,2025-03-13,34.17
1717,3,2025-03-14,34.05
1718,3,2025-03-15,34.74
1719,3,2025-03-16,33.92
1720,3,2025-03-17,33.24
1721,3,2025-03-18,31.96
1722,3,2025-03-19,33.27
1723,3,2025-03-20,32.51
1724,3,2025-03-21,31.3
1725,3,2025-03-22,30.81
1726,3,2025-03-23,30.45
1727,3,2025-03-24,31.36
1728,3,2025-03-25,31.08
1729,3,2025-03-26,31.28
1730,3,2025-03-27,30.17
1731,3,2025-03-28,30.31
1732,3,2025-03-29,29.33
1733,3,2025-03-30,29.16
1734,3,2025-03-31,28.73
1735,3,2025-04-01,28.78
1736,3,2025-04-02,29.16
1737,3,2025-04-03,28.4
1738,3,2025-04-04,27.76
1739,3,2025-04-05,27.89
1740,3,2025-04-06,28.28
1741,3,2025-04-07,29.1
1742,3,2025-04-08,28.84
1743,3,2025-04-09,27.99
1744,3,2025-04-10,28.11
1745,3,2025-04-11,27.68
1746,3,2025-04-12,27.18
1747,3,2025-04-13,27.96
1748,3,2025-04-14,28.32
1749,3,2025-04-15,27.92
1750,3,2025-04-16,27.92
1751,3,2025-04-17,27.89
1752,3,2025-04-18,28.0
1753,3,2025-04-19,27.78
1754,3,2025-04-20,26.74
1755,3,2025-04-21,26.23
1756,3,2025-04-22,25.97
1757,3,2025-04-23,25.99
1758,3,2025-04-24,25.44
1759,3,2025-04-25,25.55
1760,3,2025-04-26,25.37
1761,3,2025-04-27,25.0
1762,3,2025-04-28,24.38
1763,3,2025-04-29,24.6
1764,3,2025-04-30,24.83
1765,3,2025-05-01,25.24
1766,3,2025-05-02,25.53
1767,3,2025-05-03,25.86
1768,3,2025-05-04,26.07
1769,3,2025-05-05,25.16
1770,3,2025-05-06,25.04
1771,3,2025-05-07,24.33
1772,3,2025-05-08,25.01
1773,3,2025-05-09,25.02
1774,3,2025-05-10,25.66
1775,3,2025-05-11,25.15
1776,3,2025-05-12,25.11
1777,3,2025-05-13,25.26
1778,3,2025-05-14,25.1
1779,3,2025-05-15,25.21
1780,3,2025-05-16,25.97
1781,3,2025-05-17,25.45
1782,3,2025-05-18,24.12
1783,3,2025-05-19,24.9
1784,3,2025-05-20,24.52
1785,3,2025-05-21,25.08
1786,3,2025-05-22,25.42
1787,3,2025-05-23,25.32
1788,3,2025-05-24,25.53
1789,3,2025-05-25,24.96
1790,3,2025-05-26,25.02
1791,3,2025-05-27,25.33
1792,3,2025-05-28,24.95
1793,3,2025-05-29,24.77
1794,3,2025-05-30,24.94
1795,3,2025-05-31,25.61
1796,3,2025-06-01,25.62
1797,3,2025-06-02,25.41
1798,3,2025-06-03,25.35
1799,3,2025-06-04,25.95
1800,3,2025-06-05,25.63
1801,3,2025-06-06,25.49
1802,3,2025-06-07,25.18
1803,3,2025-06-08,25.09
1804,3,2025-06-09,25.21
1805,3,2025-06-10,25.74
1806,3,2025-06-11,24.66
1807,3,2025-06-12,24.95
1808,3,2025-06-13,24.52
1809,3,2025-06-14,24.82
